record_id;redcap_repeat_instrument;redcap_repeat_instance;form_1_complete;wearlog_type;wearlog_event;wearlog_off;reason;wearlog_on;wearlog_bed;radius;wearlog_bag;wearlog_place;wearlog_motion;wearlog_past;wearlog_bp;wearlog_past_off;wearlog_past_on;wearlog_past_sleep;radius_past_time;radius_past;radius_past_back;wearlog_past_bag;wearlog_past_location;wearlog_past_motion;uuid;startdate;enddate;scheduledate;status;supplementaldata;serializedresult;wear_log_complete
010;wear_log;38;;0;6;;;;;;;;;;;;;;;;;;;;769A8C40-4D7F-11EF-A9BD-9966851B7D91;"2024-07-29 09:52:11";"2024-07-29 09:52:22";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""10"",    ""syncdate"": ""2024-07-29 09:52:22"",    ""utcTime"": ""2024-07-29 07:52:11.780450Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.1"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;37;;0;1;;;"2024-07-29 08:59";;;;;;;;;;;;;;;;;0D146770-4D78-11EF-A9BD-9966851B7D91;"2024-07-29 08:59:08";"2024-07-29 08:59:16";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-29 08:59:17"",    ""utcTime"": ""2024-07-29 06:59:08.263345Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.1"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;36;;0;2;;;;"2024-07-29 00:32";;;;;;;;;;;;;;;;5351A2D0-4D31-11EF-A85A-59060DE9D4CB;"2024-07-29 00:32:51";"2024-07-29 00:32:59";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-29 00:33:00"",    ""utcTime"": ""2024-07-28 22:32:51.836827Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.0"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;35;;1;;;;;;;;;;1;0;;"2024-07-28 00:05";;;;;;;;CDC5BA70-4CF9-11EF-8F82-93505E787604;"2024-07-28 17:55:25";"2024-07-28 17:55:49";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-07-28 17:55:49"",    ""utcTime"": ""2024-07-28 15:55:25.463199Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.0"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;34;;1;;;;;;;;;;1;0;;"2024-07-27 00:08";;;;;;;;38583FD0-4CF9-11EF-8F82-93505E787604;"2024-07-28 17:51:14";"2024-07-28 17:51:51";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-07-28 17:51:51"",    ""utcTime"": ""2024-07-28 15:51:14.764972Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.0"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;33;;0;1;;;"2024-07-28 14:13";;;;;;;;;;;;;;;;;BF6654A0-4CDE-11EF-9DC2-A560EEFAFE52;"2024-07-28 14:41:44";"2024-07-28 14:42:09";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-28 14:42:09"",    ""utcTime"": ""2024-07-28 12:41:44.938286Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.0"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;32;;0;2;;;;"2024-07-28 00:20";;;;;;;;;;;;;;;;7BD7F360-4C66-11EF-BC7F-D3A4CD3CE207;"2024-07-28 00:20:51";"2024-07-28 00:21:17";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-28 00:21:18"",    ""utcTime"": ""2024-07-27 22:20:51.990387Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.0"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;31;;0;0;"2024-07-27 22:52";1;;;;1;;0;;;;;;;;;;;;26E2A550-4C5A-11EF-BC7F-D3A4CD3CE207;"2024-07-27 22:52:35";"2024-07-27 22:52:51";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-07-27 22:52:52"",    ""utcTime"": ""2024-07-27 20:52:35.493484Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.0"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;30;;0;1;;;"2024-07-27 11:04";;;;;;;;;;;;;;;;;377F9C50-4BF7-11EF-A674-DF736560D0A2;"2024-07-27 11:04:23";"2024-07-27 11:04:33";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-27 11:04:33"",    ""utcTime"": ""2024-07-27 09:04:23.189469Z"",    ""timezone"": ""CEST"",    ""appversion"": ""2.0.0"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;29;;0;2;;;;"2024-07-27 01:48";;;;;;;;;;;;;;;;895B6840-4BA9-11EF-8969-3F988527C10A;"2024-07-27 01:48:19";"2024-07-27 01:48:28";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-27 01:48:29"",    ""utcTime"": ""2024-07-26 23:48:19.780445Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;28;;1;;;;;;;;;;1;0;;"2024-07-25 21:00";;;;;;;;126AB400-4B7E-11EF-8B35-C59F2269234C;"2024-07-26 20:37:11";"2024-07-26 20:37:37";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-07-26 20:37:37"",    ""utcTime"": ""2024-07-26 18:37:11.872668Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;27;;0;1;;;"2024-07-26 19:34";;;;;;;;;;;;;;;;;5AFBE850-4B75-11EF-8B35-C59F2269234C;"2024-07-26 19:34:48";"2024-07-26 19:34:58";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-26 19:34:59"",    ""utcTime"": ""2024-07-26 17:34:48.149698Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;26;;0;0;"2024-07-26 17:45";0;;;;1;;0;;;;;;;;;;;;0D163000-4B66-11EF-8B35-C59F2269234C;"2024-07-26 17:45:14";"2024-07-26 17:45:33";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-07-26 17:45:33"",    ""utcTime"": ""2024-07-26 15:45:15.008039Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;25;;0;1;;;"2024-07-26 17:17";;;;;;;;;;;;;;;;;38786FF0-4B62-11EF-8B35-C59F2269234C;"2024-07-26 17:17:49";"2024-07-26 17:18:00";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-26 17:18:01"",    ""utcTime"": ""2024-07-26 15:17:49.807162Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;24;;1;;;;;;;;;;2;0;;;"2024-07-26 14:30";;;;;;;079B76A0-4B5F-11EF-8B35-C59F2269234C;"2024-07-26 16:54:59";"2024-07-26 16:55:28";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-07-26 16:55:28"",    ""utcTime"": ""2024-07-26 14:54:59.338694Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;23;;0;1;;;"2024-07-26 11:30";;;;;;;;;;;;;;;;;AD9C5840-4B31-11EF-A63E-6BA2B27C34F5;"2024-07-26 11:30:20";"2024-07-26 11:30:30";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-26 11:30:31"",    ""utcTime"": ""2024-07-26 09:30:20.996169Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;22;;0;2;;;;"2024-07-26 00:24";;;;;;;;;;;;;;;;96886CA0-4AD4-11EF-A63E-6BA2B27C34F5;"2024-07-26 00:23:59";"2024-07-26 00:24:08";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-26 00:24:09"",    ""utcTime"": ""2024-07-25 22:23:59.082116Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
010;wear_log;21;;0;1;;;"2024-07-25 22:05";;;;;;;;;;;;;;;;;4AAA19E0-4AC1-11EF-8D5C-638DF59C26D4;"2024-07-25 22:05:51";"2024-07-25 22:06:01";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""D67B3C25-FAAF-4D62-86DF-DB3FEA4D1CF3"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-25 22:06:02"",    ""utcTime"": ""2024-07-25 20:05:51.358775Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone12,1""  }";result.zip;0
