record_id;redcap_repeat_instrument;redcap_repeat_instance;form_1_complete;wearlog_type;wearlog_event;wearlog_off;reason;wearlog_on;wearlog_bed;radius;wearlog_bag;wearlog_place;wearlog_motion;wearlog_past;wearlog_bp;wearlog_past_off;wearlog_past_on;wearlog_past_sleep;radius_past_time;radius_past;radius_past_back;wearlog_past_bag;wearlog_past_location;wearlog_past_motion;uuid;startdate;enddate;scheduledate;status;supplementaldata;serializedresult;wear_log_complete
006;wear_log;34;;0;6;;;;;;;;;;;;;;;;;;;;DDEEC370-376D-11EF-B73C-EFB0785C2F10;"2024-07-01 07:50:48";"2024-07-01 07:51:06";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""10"",    ""syncdate"": ""2024-07-01 07:51:06"",    ""utcTime"": ""2024-07-01 05:50:48.615073Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;33;;0;1;;;"2024-07-01 07:19";;;;;;;;;;;;;;;;;87E7BDA0-3769-11EF-8D84-BBB35126B196;"2024-07-01 07:19:46";"2024-07-01 07:20:01";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-01 07:20:01"",    ""utcTime"": ""2024-07-01 05:19:46.298413Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;32;;0;2;;;;"2024-06-30 23:49";;;;;;;;;;;;;;;;ACFCD6A0-372A-11EF-90CE-838EF660B07C;"2024-06-30 23:49:50";"2024-06-30 23:50:05";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-30 23:50:05"",    ""utcTime"": ""2024-06-30 21:49:50.218787Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;31;;0;1;;;"2024-06-30 10:47";;;;;;;;;;;;;;;;;599F36A0-36BD-11EF-AF0E-BB7F3016439D;"2024-06-30 10:47:15";"2024-06-30 10:47:27";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-30 10:47:27"",    ""utcTime"": ""2024-06-30 08:47:15.210227Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;30;;0;0;"2024-06-30 10:29";2;;;;1;;0;;;;;;;;;;;;E5FE9B20-36BA-11EF-A9A1-A9628C140C5F;"2024-06-30 10:29:42";"2024-06-30 10:29:58";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-30 10:29:59"",    ""utcTime"": ""2024-06-30 08:29:42.226815Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;29;;0;1;;;"2024-06-30 10:09";;;;;;;;;;;;;;;;;0ED22470-36B8-11EF-9871-6705C5911DAD;"2024-06-30 10:09:22";"2024-06-30 10:09:35";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-30 10:09:36"",    ""utcTime"": ""2024-06-30 08:09:22.231685Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;28;;0;2;;;;"2024-06-30 01:43";;;;;;;;;;;;;;;;6FB2AE00-3671-11EF-BA50-3D783F1C341D;"2024-06-30 01:43:50";"2024-06-30 01:44:00";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-30 01:44:01"",    ""utcTime"": ""2024-06-29 23:43:50.496075Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;27;;0;1;;;"2024-06-29 13:52";;;;;;;;;;;;;;;;;0DBC9700-360E-11EF-A684-A16FFBE72C86;"2024-06-29 13:52:25";"2024-06-29 13:52:36";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-29 13:52:37"",    ""utcTime"": ""2024-06-29 11:52:25.968417Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;26;;0;0;"2024-06-29 13:40";2;;;;1;;0;;;;;;;;;;;;6D629760-360C-11EF-AA6C-F57455942394;"2024-06-29 13:40:47";"2024-06-29 13:41:06";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-29 13:41:06"",    ""utcTime"": ""2024-06-29 11:40:47.446503Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;25;;0;1;;;"2024-06-29 11:56";;;;;;;;;;;;;;;;;E048CC40-35FD-11EF-8355-81B81A0198D3;"2024-06-29 11:56:37";"2024-06-29 11:56:49";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-29 11:56:49"",    ""utcTime"": ""2024-06-29 09:56:37.764047Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;24;;0;0;"2024-06-29 11:44";2;;;;1;;0;;;;;;;;;;;;2F9AF590-35FC-11EF-8355-81B81A0198D3;"2024-06-29 11:44:31";"2024-06-29 11:45:10";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-29 11:45:10"",    ""utcTime"": ""2024-06-29 09:44:31.849371Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;23;;0;1;;;"2024-06-29 09:38";;;;;;;;;;;;;;;;;85495610-35EA-11EF-89C6-C509B7B294B1;"2024-06-29 09:38:04";"2024-06-29 09:38:14";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-29 09:38:15"",    ""utcTime"": ""2024-06-29 07:38:04.656901Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;22;;0;2;;;;"2024-06-29 01:37";;;;;;;;;;;;;;;;6BDC6070-35A7-11EF-95AB-E757CB880CEC;"2024-06-29 01:37:45";"2024-06-29 01:37:56";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-29 01:37:57"",    ""utcTime"": ""2024-06-28 23:37:45.719584Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;21;;0;1;;;"2024-06-29 01:01";;;;;;;;;;;;;;;;;67CE4480-35A2-11EF-B7EC-A9BB12F921A7;"2024-06-29 01:01:51";"2024-06-29 01:02:02";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-29 01:02:02"",    ""utcTime"": ""2024-06-28 23:01:51.432513Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;20;;0;0;"2024-06-29 00:47";2;;;;1;;0;;;;;;;;;;;;5D051B70-35A0-11EF-B7EC-A9BB12F921A7;"2024-06-29 00:47:14";"2024-06-29 00:47:44";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-29 00:47:44"",    ""utcTime"": ""2024-06-28 22:47:14.343048Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;19;;0;1;;;"2024-06-28 07:51";;;;;;;;;;;;;;;;;77B44100-3512-11EF-82BD-A1F59AD6FB88;"2024-06-28 07:51:30";"2024-06-28 07:51:45";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-28 07:51:45"",    ""utcTime"": ""2024-06-28 05:51:30.575999Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;18;;0;2;;;;"2024-06-28 01:17";;;;;;;;;;;;;;;;73D0CA40-34DB-11EF-AA43-250064E9C620;"2024-06-28 01:17:41";"2024-06-28 01:18:05";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-28 01:18:06"",    ""utcTime"": ""2024-06-27 23:17:41.732254Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;17;;0;1;;;"2024-06-27 21:11";;;;;;;;;;;;;;;;;069532D0-34B9-11EF-AF4E-4FCBD9651AEC;"2024-06-27 21:11:15";"2024-06-27 21:11:28";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-27 21:11:28"",    ""utcTime"": ""2024-06-27 19:11:15.581001Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;16;;0;0;"2024-06-27 19:44";0;;;;1;;0;;;;;;;;;;;;D8E91D30-34AC-11EF-A13E-F3D5AF47EC23;"2024-06-27 19:44:04";"2024-06-27 19:44:35";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-27 19:44:35"",    ""utcTime"": ""2024-06-27 17:44:04.995544Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
006;wear_log;15;;0;1;;;"2024-06-27 07:35";;;;;;;;;;;;;;;;;50344560-3447-11EF-9946-077FEC27F8A7;"2024-06-27 07:37:16";"2024-06-27 07:37:31";;1;"{    ""devicemanufacturer"": ""HUAWEI"",    ""deviceuuid"": ""HUAWEIEML-L09"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""10"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-27 07:37:32"",    ""utcTime"": ""2024-06-27 05:37:16.470476Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""EML-L09""  }";result.zip;0
