record_id;redcap_repeat_instrument;redcap_repeat_instance;form_1_complete;wearlog_type;wearlog_event;wearlog_off;reason;wearlog_on;wearlog_bed;radius;wearlog_bag;wearlog_place;wearlog_motion;wearlog_past;wearlog_bp;wearlog_past_off;wearlog_past_on;wearlog_past_sleep;radius_past_time;radius_past;radius_past_back;wearlog_past_bag;wearlog_past_location;wearlog_past_motion;uuid;startdate;enddate;scheduledate;status;supplementaldata;serializedresult;wear_log_complete
009;wear_log;20;;0;6;;;;;;;;;;;;;;;;;;;;89A034C0-480C-11EF-98EA-F18AF47608D9;"2024-07-22 11:26:55";"2024-07-22 11:27:14";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""10"",    ""syncdate"": ""2024-07-22 11:27:15"",    ""utcTime"": ""2024-07-22 09:26:55.756104Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;19;;0;1;;;"2024-07-22 09:46";;;;;;;;;;;;;;;;;6C01D760-47FE-11EF-987D-2592EC8B4E46;"2024-07-22 09:45:53";"2024-07-22 09:46:13";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-22 09:46:13"",    ""utcTime"": ""2024-07-22 07:45:53.110415Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;18;;0;2;;;;"2024-07-22 00:50";;;;;;;;;;;;;;;;8AF58900-47B3-11EF-B652-352D38D71C00;"2024-07-22 00:49:52";"2024-07-22 00:50:08";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-22 00:50:09"",    ""utcTime"": ""2024-07-21 22:49:52.784815Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;17;;0;1;;;"2024-07-21 19:58";;;;;;;;;;;;;;;;;E0A20C30-478A-11EF-8808-F31D180510E6;"2024-07-21 19:58:47";"2024-07-21 19:58:57";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-21 19:58:57"",    ""utcTime"": ""2024-07-21 17:58:47.155162Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;16;;0;0;"2024-07-21 19:45";2;;;;0;"in my bag";1;;;;;;;;;;;;02C6CF50-4789-11EF-8808-F31D180510E6;"2024-07-21 19:45:25";"2024-07-21 19:46:05";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""34"",    ""syncdate"": ""2024-07-21 19:46:06"",    ""utcTime"": ""2024-07-21 17:45:25.445052Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;15;;0;1;;;"2024-07-21 11:05";;;;;;;;;;;;;;;;;4B3F66A0-4740-11EF-9475-4112EE9A9FFD;"2024-07-21 11:04:53";"2024-07-21 11:05:07";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-21 11:05:08"",    ""utcTime"": ""2024-07-21 09:04:53.770162Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;14;;0;2;;;;"2024-07-21 00:43";;;;;;;;;;;;;;;;829E9550-46E9-11EF-92A2-833D603F34E8;"2024-07-21 00:43:40";"2024-07-21 00:43:52";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-21 00:43:53"",    ""utcTime"": ""2024-07-20 22:43:40.453443Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;13;;0;1;;;"2024-07-20 11:56";;;;;;;;;;;;;;;;;5828FEC0-467E-11EF-A97C-9D79D452062E;"2024-07-20 11:56:33";"2024-07-20 11:56:44";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-20 11:56:44"",    ""utcTime"": ""2024-07-20 09:56:33.068812Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;12;;0;0;"2024-07-20 10:59";2;;;;1;;0;;;;;;;;;;;;5C196C70-4676-11EF-A97C-9D79D452062E;"2024-07-20 10:59:23";"2024-07-20 11:00:19";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-07-20 11:00:19"",    ""utcTime"": ""2024-07-20 08:59:23.703428Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;wear_log;11;;0;1;;;"2024-07-20 09:43";;;;;;;;;;;;;;;;;C47FCE90-466B-11EF-9AA6-7339ABF0A0B4;"2024-07-20 09:43:34";"2024-07-20 09:43:46";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-07-20 09:43:46"",    ""utcTime"": ""2024-07-20 07:43:34.393561Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
