record_id;redcap_repeat_instrument;redcap_repeat_instance;mhla_confirm;mhlea_confidence;uuid;startdate;enddate;scheduledate;status;supplementaldata;serializedresult;light_exposure_diary_complete;form_1_complete
007;;;;;;;;;;;;;2
007;light_exposure_diary;1;1;4;323E3320-37FF-11EF-87F6-B1BB0CA6B269;"2024-07-02 01:11:07";"2024-07-02 01:11:30";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""100"",    ""syncdate"": ""2024-07-02 01:11:31"",    ""utcTime"": ""2024-07-01 23:11:07.090853Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""19"",    ""devicemodel"": ""SM-S908B""  }";result.zip;0;
007;light_exposure_diary;2;1;4;2C156D80-390B-11EF-9A52-937ACF7CF769;"2024-07-03 09:09:21";"2024-07-03 09:09:50";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""100"",    ""syncdate"": ""2024-07-03 09:09:51"",    ""utcTime"": ""2024-07-03 07:09:21.880925Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""19"",    ""devicemodel"": ""SM-S908B""  }";result.zip;0;
007;light_exposure_diary;3;1;4;E1BD3DF0-3999-11EF-894E-E75D2BE9AEF3;"2024-07-04 02:10:55";"2024-07-04 02:11:09";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""100"",    ""syncdate"": ""2024-07-04 02:11:09"",    ""utcTime"": ""2024-07-04 00:10:55.183133Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""19"",    ""devicemodel"": ""SM-S908B""  }";result.zip;0;
007;light_exposure_diary;4;1;4;DC6F4260-3A6D-11EF-AF28-75BE18399494;"2024-07-05 03:28:19";"2024-07-05 03:28:36";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""100"",    ""syncdate"": ""2024-07-05 03:28:36"",    ""utcTime"": ""2024-07-05 01:28:19.590100Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""19"",    ""devicemodel"": ""SM-S908B""  }";result.zip;0;
007;light_exposure_diary;5;1;4;F0438860-3B43-11EF-9015-6F55CEF84ABC;"2024-07-06 05:00:45";"2024-07-06 05:00:53";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""100"",    ""syncdate"": ""2024-07-06 05:00:53"",    ""utcTime"": ""2024-07-06 03:00:45.158071Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""19"",    ""devicemodel"": ""SM-S908B""  }";result.zip;0;
007;light_exposure_diary;6;1;4;31B26230-3C02-11EF-9748-317D52FA318F;"2024-07-07 03:42:39";"2024-07-07 03:42:48";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""100"",    ""syncdate"": ""2024-07-07 03:42:48"",    ""utcTime"": ""2024-07-07 01:42:39.315739Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""19"",    ""devicemodel"": ""SM-S908B""  }";result.zip;0;
007;light_exposure_diary;7;1;4;C3749290-3CC7-11EF-9748-317D52FA318F;"2024-07-08 03:16:54";"2024-07-08 03:17:06";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""100"",    ""syncdate"": ""2024-07-08 03:17:07"",    ""utcTime"": ""2024-07-08 01:16:54.713826Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""19"",    ""devicemodel"": ""SM-S908B""  }";result.zip;0;
