record_id;redcap_repeat_instrument;redcap_repeat_instance;form_1_complete;wearlog_type;wearlog_event;wearlog_off;reason;wearlog_on;wearlog_bed;radius;wearlog_bag;wearlog_place;wearlog_motion;wearlog_past;wearlog_bp;wearlog_past_off;wearlog_past_on;wearlog_past_sleep;radius_past_time;radius_past;radius_past_back;wearlog_past_bag;wearlog_past_location;wearlog_past_motion;uuid;startdate;enddate;scheduledate;status;supplementaldata;serializedresult;wear_log_complete
005;wear_log;37;;1;;;;;;;;;;6;;;;;;;;;;;4456C980-31FD-11EF-8705-1FDCBE50604C;"2024-06-24 09:42:11";"2024-06-24 09:42:30";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""10"",    ""syncdate"": ""2024-06-24 09:42:31"",    ""utcTime"": ""2024-06-24 07:42:11.480883Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;36;;1;;;;;;;;;;1;0;;"2024-06-24 08:10";;;;;;;;30588810-31FD-11EF-8705-1FDCBE50604C;"2024-06-24 09:41:37";"2024-06-24 09:42:06";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-06-24 09:42:07"",    ""utcTime"": ""2024-06-24 07:41:37.936860Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""7"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;35;;0;2;;;;"2024-06-23 23:15";;;;;;;;;;;;;;;;C01D5F50-31A5-11EF-B653-3DF618704330;"2024-06-23 23:15:43";"2024-06-23 23:15:54";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-23 23:15:54"",    ""utcTime"": ""2024-06-23 21:15:43.429193Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;34;;0;1;;;"2024-06-23 21:12";;;;;;;;;;;;;;;;;8E696F50-3194-11EF-887D-F3AAAFFDE4FE;"2024-06-23 21:12:38";"2024-06-23 21:12:48";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-23 21:12:48"",    ""utcTime"": ""2024-06-23 19:12:38.597697Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;33;;0;0;"2024-06-23 19:50";2;;;;1;;0;;;;;;;;;;;;064EE8D0-3189-11EF-887D-F3AAAFFDE4FE;"2024-06-23 19:50:05";"2024-06-23 19:50:23";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-23 19:50:23"",    ""utcTime"": ""2024-06-23 17:50:05.789596Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;32;;0;1;;;"2024-06-23 11:45";;;;;;;;;;;;;;;;;59792230-3145-11EF-B003-0718466CE50C;"2024-06-23 11:45:39";"2024-06-23 11:45:52";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-23 11:45:52"",    ""utcTime"": ""2024-06-23 09:45:39.539379Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;31;;0;2;;;;"2024-06-23 02:25";;;;;;;;;;;;;;;;03152EF0-30F7-11EF-83D0-F1F455907DB4;"2024-06-23 02:24:53";"2024-06-23 02:25:06";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-23 02:25:07"",    ""utcTime"": ""2024-06-23 00:24:53.854955Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;30;;0;1;;;"2024-06-22 23:51";;;;;;;;;;;;;;;;;A1EBBA50-30E1-11EF-83D0-F1F455907DB4;"2024-06-22 23:51:51";"2024-06-22 23:52:04";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-22 23:52:04"",    ""utcTime"": ""2024-06-22 21:51:51.413436Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;29;;0;0;"2024-06-22 23:20";4;;;;1;;0;;;;;;;;;;;;4D45F230-30DD-11EF-83D0-F1F455907DB4;"2024-06-22 23:20:51";"2024-06-22 23:21:26";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-22 23:21:26"",    ""utcTime"": ""2024-06-22 21:20:51.410952Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;28;;0;1;;;"2024-06-22 20:40";;;;;;;;;;;;;;;;;E082EFB0-30C6-11EF-A861-03C35A85E91B;"2024-06-22 20:40:19";"2024-06-22 20:40:29";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-22 20:40:30"",    ""utcTime"": ""2024-06-22 18:40:20.011908Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;27;;0;0;"2024-06-22 19:45";3;;;;1;;1;;;;;;;;;;;;25457350-30BF-11EF-A861-03C35A85E91B;"2024-06-22 19:44:59";"2024-06-22 19:45:20";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-22 19:45:21"",    ""utcTime"": ""2024-06-22 17:44:59.397762Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;wear_log;26;;0;1;;;"2024-06-22 10:51";;;;;;;;;;;;;;;;;A25F0310-3074-11EF-B24B-832EC7AC96E7;"2024-06-22 10:51:37";"2024-06-22 10:52:01";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-22 10:52:02"",    ""utcTime"": ""2024-06-22 08:51:37.025049Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
