record_id;redcap_repeat_instrument;redcap_repeat_instance;form_1_complete;exp_time;current;past;type;location;loc_spec;descr;feedback;identity___1;identity___2;identity___3;identity___4;identity___5;identity_spec;social_type___1;social_type___2;social_type___3;social_type___4;removal;future_use;uuid_2;startdate_2;enddate_2;scheduledate_2;status_2;supplementaldata_2;serializedresult_2;experience_log_complete
005;experience_log;2;;1;"2024-06-18 09:18";;2;2;;"Colleague asked me what it was about, and said that it looks like you're recording, people won't appreciate it in public";1;0;1;0;0;0;;1;1;0;1;0;"It probably won't, but I willl be a little cautious ";E9CF8EC0-2D42-11EF-BA0C-9B154D612602;"2024-06-18 09:18:08";"2024-06-18 09:20:02";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""77"",    ""syncdate"": ""2024-06-18 09:20:03"",    ""utcTime"": ""2024-06-18 07:18:08.556355Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""3"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;experience_log;1;;2;;"2024-06-17 18:15";2;3;;"People kept staring! Felt very uncomfortable";0;0;0;0;0;0;;0;0;0;0;0;"Probably would prefer something that doesn't hinder your daily life, somewhere hidden sensors";A4924A60-2CDD-11EF-9E68-93835E8B3B84;"2024-06-17 21:13:13";"2024-06-17 21:14:45";;1;"{    ""devicemanufacturer"": ""samsung"",    ""deviceuuid"": ""UP1A.231005.007"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""percentComplete"": ""62"",    ""syncdate"": ""2024-06-17 21:14:45"",    ""utcTime"": ""2024-06-17 19:13:13.222876Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""3"",    ""devicemodel"": ""SM-S901B""  }";result.zip;0
005;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
