record_id;redcap_repeat_instrument;redcap_repeat_instance;form_1_complete;wearlog_type;wearlog_event;wearlog_off;reason;wearlog_on;wearlog_bed;radius;wearlog_bag;wearlog_place;wearlog_motion;wearlog_past;wearlog_bp;wearlog_past_off;wearlog_past_on;wearlog_past_sleep;radius_past_time;radius_past;radius_past_back;wearlog_past_bag;wearlog_past_location;wearlog_past_motion;uuid;startdate;enddate;scheduledate;status;supplementaldata;serializedresult;wear_log_complete
004;wear_log;20;;0;0;"2024-06-15 20:12";2;;;;1;;0;;;;;;;;;;;;F034C200-2B42-11EF-9BA6-2B5EA2841846;"2024-06-15 20:13:16";"2024-06-15 20:14:03";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-15 20:14:04"",    ""utcTime"": ""2024-06-15 18:13:16.960523Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;19;;0;1;;;"2024-06-15 07:05";;;;;;;;;;;;;;;;;E17AF5E0-2AD4-11EF-98B2-7B290D6C7EDA;"2024-06-15 07:05:27";"2024-06-15 07:05:43";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-15 07:05:44"",    ""utcTime"": ""2024-06-15 05:05:27.614658Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;18;;0;2;"2024-06-14 22:00";;;"2024-06-14 22:00";;;;;;;;;;;;;;;;C3DB4220-2A88-11EF-98B2-7B290D6C7EDA;"2024-06-14 22:00:36";"2024-06-14 22:01:20";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-06-14 22:01:21"",    ""utcTime"": ""2024-06-14 20:00:36.162541Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;17;;0;1;;;"2024-06-14 11:10";;;;;;;;;;;;;;;;;E70D7B10-2A2D-11EF-85D7-2F940F6A3BCF;"2024-06-14 11:10:10";"2024-06-14 11:10:31";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-14 11:10:32"",    ""utcTime"": ""2024-06-14 09:10:11.009015Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;16;;0;0;"2024-06-14 10:52";2;;;;1;;0;;;;;;;;;;;;5B6300F0-2A2B-11EF-85D7-2F940F6A3BCF;"2024-06-14 10:51:57";"2024-06-14 10:52:52";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-14 10:52:53"",    ""utcTime"": ""2024-06-14 08:51:57.695709Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;15;;0;1;;;"2024-06-14 06:22";;;;;;;;;;;;;;;;;B52C30F0-2A05-11EF-85D7-2F940F6A3BCF;"2024-06-14 06:22:27";"2024-06-14 06:22:42";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-14 06:22:43"",    ""utcTime"": ""2024-06-14 04:22:27.455623Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;14;;0;2;;;;"2024-06-13 23:05";;;;;;;;;;;;;;;;95387D40-29C8-11EF-85D7-2F940F6A3BCF;"2024-06-13 23:04:54";"2024-06-13 23:05:12";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-13 23:05:13"",    ""utcTime"": ""2024-06-13 21:04:54.547968Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;13;;0;1;;;"2024-06-13 08:20";;;;;;;;;;;;;;;;;18811CB0-294D-11EF-B2B3-E7B0AD2429F4;"2024-06-13 08:20:57";"2024-06-13 08:21:11";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-13 08:21:12"",    ""utcTime"": ""2024-06-13 06:20:57.211061Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;12;;0;2;;;;"2024-06-12 23:53";;;;;;;;;;;;;;;;45D89860-2906-11EF-9A73-AFB693FA86DF;"2024-06-12 23:53:58";"2024-06-12 23:54:16";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-12 23:54:16"",    ""utcTime"": ""2024-06-12 21:53:59.014282Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;11;;0;1;;;"2024-06-12 23:23";;;;;;;;;;;;;;;;;673E1510-2902-11EF-9A73-AFB693FA86DF;"2024-06-12 23:26:17";"2024-06-12 23:26:31";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-12 23:26:31"",    ""utcTime"": ""2024-06-12 21:26:17.056973Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;10;;0;0;"2024-06-12 22:59";2;;;;1;;0;;;;;;;;;;;;B2BD7660-28FE-11EF-9A73-AFB693FA86DF;"2024-06-12 22:59:45";"2024-06-12 23:00:29";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-12 23:00:30"",    ""utcTime"": ""2024-06-12 20:59:45.734111Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;9;;0;1;;;"2024-06-12 07:10";;;;;;;;;;;;;;;;;F801B4F0-2879-11EF-8782-DBBE04180B2C;"2024-06-12 07:09:38";"2024-06-12 07:09:59";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-12 07:10:00"",    ""utcTime"": ""2024-06-12 05:09:38.879282Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;8;;0;2;;;;"2024-06-11 22:00";;;;;;;;;;;;;;;;38DA88A0-282D-11EF-B94C-B500E7E4F24B;"2024-06-11 22:00:16";"2024-06-11 22:00:51";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-11 22:00:52"",    ""utcTime"": ""2024-06-11 20:00:16.426171Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;7;;0;1;;;"2024-06-11 21:38";;;;;;;;;;;;;;;;;1B1A9880-282A-11EF-B94C-B500E7E4F24B;"2024-06-11 21:37:57";"2024-06-11 21:38:10";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-11 21:38:10"",    ""utcTime"": ""2024-06-11 19:37:58.024213Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;6;;0;0;"2024-06-11 21:27";2;;;;1;;0;;;;;;;;;;;;A8CEC220-2828-11EF-B94C-B500E7E4F24B;"2024-06-11 21:27:36";"2024-06-11 21:28:31";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-11 21:28:31"",    ""utcTime"": ""2024-06-11 19:27:36.770637Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;5;;0;1;;;"2024-06-11 07:24";;;;;;;;;;;;;;;;;D69E3850-27B2-11EF-A3C3-FB3184D1ACD7;"2024-06-11 07:24:12";"2024-06-11 07:24:34";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-11 07:24:34"",    ""utcTime"": ""2024-06-11 05:24:13.013569Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;4;;0;2;"2024-06-10 23:14";;;"2024-06-10 23:15";;;;;;;;;;;;;;;;76192560-276E-11EF-BFDE-7706BA54488B;"2024-06-10 23:14:45";"2024-06-10 23:15:33";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-06-10 23:15:34"",    ""utcTime"": ""2024-06-10 21:14:45.302911Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;3;;1;;;;;;;;;;1;1;;"2024-06-10 22:40";;;;;;;;852EDE80-276B-11EF-BBB2-2F4F600D2E70;"2024-06-10 22:53:42";"2024-06-10 22:54:15";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-06-10 22:54:16"",    ""utcTime"": ""2024-06-10 20:53:42.120228Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;2;;0;0;"2024-06-10 22:19";2;;;;1;;1;;;;;;;;;;;;AF885670-2766-11EF-BBB2-2F4F600D2E70;"2024-06-10 22:19:05";"2024-06-10 22:20:11";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-10 22:20:12"",    ""utcTime"": ""2024-06-10 20:19:05.686935Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;wear_log;1;;0;5;;;;;;;;;;;;;;;;;;;;FCD7D290-270F-11EF-9EF1-851CA7FDFBAF;"2024-06-10 11:58:29";"2024-06-10 11:59:24";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""57EFC956-1DDE-47B0-9F5C-F852CB15F86A"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""10"",    ""syncdate"": ""2024-06-10 11:59:25"",    ""utcTime"": ""2024-06-10 09:58:29.177560Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone13,3""  }";result.zip;0
004;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
