record_id;redcap_repeat_instrument;redcap_repeat_instance;form_1_complete;exp_time;current;past;type;location;loc_spec;descr;feedback;identity___1;identity___2;identity___3;identity___4;identity___5;identity_spec;social_type___1;social_type___2;social_type___3;social_type___4;removal;future_use;uuid_2;startdate_2;enddate_2;scheduledate_2;status_2;supplementaldata_2;serializedresult_2;experience_log_complete
009;experience_log;1;;2;;"2024-07-19 23:30";1;3;;"it was at the tram stop and a group of people stopped me to ask about the ""camera"" on my glasses so I explained the study and it was overall a good experience ";1;0;0;0;1;0;;0;1;0;0;0;"not at all";8571D240-4628-11EF-90FF-B1250B2F34DD;"2024-07-20 01:42:12";"2024-07-20 01:44:21";;1;"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""6DF776C1-7B81-407C-BFD1-D32E4AB468D0"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""percentComplete"": ""77"",    ""syncdate"": ""2024-07-20 01:44:22"",    ""utcTime"": ""2024-07-19 23:42:12.324064Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone13,1""  }";result.zip;0
009;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
